Filename,Deterministic_MK,Stochastic_MK
job6_m3_38249.json,98.00,98.00
job3_m3_38250.json,46.00,46.00
job4_m4_38251.json,53.00,53.00
job3_m4_38252.json,39.00,39.00
job3_m4_38253.json,54.00,54.00
job4_m4_38254.json,60.00,60.00
job6_m3_38255.json,87.00,87.00
job4_m4_38256.json,59.00,59.00
job6_m3_38257.json,90.00,90.00
job5_m3_38258.json,73.00,73.00
job6_m4_38259.json,71.00,71.00
job6_m4_38260.json,79.00,79.00
job3_m3_38261.json,61.00,61.00
job6_m4_38262.json,69.00,69.00
job3_m3_38263.json,49.00,49.00
job6_m4_38264.json,67.00,67.00
job6_m4_38265.json,74.00,74.00
job6_m3_38266.json,85.00,85.00
job3_m4_38267.json,56.00,56.00
job5_m3_38268.json,83.00,83.00
job3_m3_38269.json,50.00,50.00
job6_m4_38270.json,61.00,61.00
job3_m4_38271.json,48.00,48.00
job6_m3_38272.json,100.00,100.00
job4_m4_38273.json,41.00,41.00
job4_m3_38274.json,56.00,56.00
job5_m3_38275.json,77.00,77.00
job6_m4_38276.json,77.00,77.00
job4_m4_38277.json,52.00,52.00
job5_m4_38278.json,61.00,61.00
job4_m4_38279.json,40.00,40.00
job5_m4_38280.json,55.00,55.00
job3_m4_38281.json,49.00,49.00
job4_m3_38282.json,58.00,58.00
job4_m4_38283.json,51.00,51.00
job3_m4_38284.json,43.00,43.00
job3_m3_38285.json,53.00,53.00
job6_m3_38286.json,80.00,80.00
job5_m4_38287.json,50.00,50.00
job5_m4_38288.json,59.00,59.00
job5_m3_38289.json,73.00,73.00
job6_m4_38290.json,68.00,68.00
job5_m3_38291.json,85.00,85.00
job5_m3_38292.json,73.00,73.00
job3_m4_38293.json,57.00,57.00
job3_m3_38294.json,54.00,54.00
job4_m4_38295.json,52.00,52.00
job3_m3_38296.json,48.00,48.00
job5_m3_38297.json,69.00,69.00
job6_m4_38298.json,64.00,64.00
job4_m4_38299.json,62.00,62.00
job6_m3_38300.json,77.00,77.00
job4_m3_38301.json,56.00,56.00
job5_m4_38302.json,51.00,51.00
job3_m4_38303.json,52.00,52.00
job6_m3_38304.json,70.00,70.00
job3_m3_38305.json,36.00,36.00
job4_m4_38306.json,57.00,57.00
job5_m4_38307.json,62.00,62.00
job6_m4_38308.json,74.00,74.00
job6_m4_38309.json,73.00,73.00
job5_m3_38310.json,61.00,61.00
job5_m4_38311.json,54.00,54.00
job6_m3_38312.json,82.00,82.00
job5_m3_38313.json,61.00,61.00
job4_m4_38314.json,55.00,55.00
job6_m3_38315.json,89.00,89.00
job6_m4_38316.json,70.00,70.00
job6_m3_38317.json,101.00,101.00
job4_m4_38318.json,50.00,50.00
job4_m4_38319.json,53.00,53.00
job3_m4_38320.json,42.00,42.00
job6_m3_38321.json,71.00,71.00
job6_m4_38322.json,69.00,69.00
job3_m4_38323.json,53.00,53.00
job5_m3_38324.json,70.00,70.00
job5_m3_38325.json,57.00,57.00
job5_m3_38326.json,70.00,70.00
job6_m3_38327.json,98.00,98.00
job6_m3_38328.json,92.00,92.00
job3_m4_38329.json,40.00,40.00
job3_m3_38330.json,43.00,43.00
job6_m4_38331.json,70.00,70.00
job6_m3_38332.json,91.00,91.00
job6_m3_38333.json,79.00,79.00
job6_m4_38334.json,67.00,67.00
job3_m3_38335.json,48.00,48.00
job6_m3_38336.json,79.00,79.00
job6_m4_38337.json,66.00,66.00
job4_m3_38338.json,54.00,54.00
job5_m3_38339.json,79.00,79.00
job3_m3_38340.json,48.00,48.00
job4_m3_38341.json,58.00,58.00
job5_m3_38342.json,76.00,76.00
job4_m3_38343.json,64.00,64.00
job6_m4_38344.json,65.00,65.00
job6_m4_38345.json,59.00,59.00
job5_m4_38346.json,64.00,64.00
job3_m4_38347.json,35.00,35.00
job4_m3_38348.json,56.00,56.00
job4_m4_38349.json,40.00,40.00
job6_m3_38350.json,84.00,84.00
job6_m3_38351.json,93.00,93.00
job5_m3_38352.json,82.00,82.00
job3_m3_38353.json,62.00,62.00
job4_m3_38354.json,65.00,65.00
job5_m3_38355.json,67.00,67.00
job6_m4_38356.json,75.00,75.00
job4_m4_38357.json,58.00,58.00
job3_m3_38358.json,40.00,40.00
job6_m3_38359.json,99.00,99.00
job3_m4_38360.json,42.00,42.00
job3_m4_38361.json,51.00,51.00
job5_m3_38362.json,74.00,74.00
job6_m3_38363.json,95.00,95.00
job3_m4_38364.json,44.00,44.00
job5_m3_38365.json,82.00,82.00
job4_m3_38366.json,66.00,66.00
job5_m4_38367.json,61.00,61.00
job5_m3_38368.json,59.00,59.00
job5_m3_38369.json,81.00,81.00
job5_m4_38370.json,54.00,54.00
job3_m4_38371.json,49.00,49.00
job4_m3_38372.json,69.00,69.00
job3_m4_38373.json,48.00,48.00
job4_m3_38374.json,50.00,50.00
job4_m4_38375.json,50.00,50.00
job5_m3_38376.json,80.00,80.00
job5_m4_38377.json,60.00,60.00
job4_m3_38378.json,59.00,59.00
job4_m3_38379.json,48.00,48.00
job3_m3_38380.json,45.00,45.00
job4_m3_38381.json,43.00,43.00
job6_m4_38382.json,65.00,65.00
job5_m4_38383.json,57.00,57.00
job4_m4_38384.json,61.00,61.00
job6_m4_38385.json,67.00,67.00
job3_m3_38386.json,56.00,56.00
job3_m4_38387.json,50.00,50.00
job5_m4_38388.json,70.00,70.00
job3_m4_38389.json,52.00,52.00
job6_m4_38390.json,70.00,70.00
job3_m3_38391.json,48.00,48.00
job6_m3_38392.json,82.00,82.00
job6_m3_38393.json,103.00,103.00
job5_m3_38394.json,78.00,78.00
job4_m4_38395.json,58.00,58.00
job6_m4_38396.json,84.00,84.00
job5_m4_38397.json,61.00,61.00
job3_m3_38398.json,54.00,54.00
job4_m4_38399.json,56.00,56.00
job5_m4_38400.json,56.00,56.00
job3_m4_38401.json,34.00,34.00
job4_m4_38402.json,52.00,52.00
job6_m4_38403.json,81.00,81.00
job6_m4_38404.json,73.00,73.00
job3_m3_38405.json,50.00,50.00
job5_m3_38406.json,68.00,68.00
job6_m4_38407.json,65.00,65.00
job6_m3_38408.json,94.00,94.00
job6_m4_38409.json,80.00,80.00
job4_m3_38410.json,60.00,60.00
job5_m4_38411.json,56.00,56.00
job3_m3_38412.json,49.00,49.00
job4_m4_38413.json,64.00,64.00
job4_m4_38414.json,52.00,52.00
job5_m3_38415.json,75.00,75.00
job5_m3_38416.json,86.00,86.00
job3_m3_38417.json,51.00,51.00
job3_m3_38418.json,53.00,53.00
job4_m3_38419.json,65.00,65.00
job5_m4_38420.json,55.00,55.00
job6_m4_38421.json,74.00,74.00
job4_m3_38422.json,66.00,66.00
job3_m3_38423.json,51.00,51.00
job4_m3_38424.json,65.00,65.00
job6_m3_38425.json,91.00,91.00
job5_m3_38426.json,91.00,91.00
job5_m3_38427.json,78.00,78.00
job5_m3_38428.json,83.00,83.00
job3_m3_38429.json,59.00,59.00
job5_m4_38430.json,51.00,51.00
job6_m4_38431.json,71.00,71.00
job3_m4_38432.json,55.00,55.00
job5_m3_38433.json,69.00,69.00
job6_m3_38434.json,84.00,84.00
job3_m4_38435.json,57.00,57.00
job3_m4_38436.json,42.00,42.00
job6_m4_38437.json,65.00,65.00
job4_m4_38438.json,42.00,42.00
job5_m4_38439.json,68.00,68.00
job4_m3_38440.json,70.00,70.00
job4_m4_38441.json,53.00,53.00
job4_m3_38442.json,65.00,65.00
job3_m3_38443.json,48.00,48.00
job3_m3_38444.json,54.00,54.00
job5_m4_38445.json,62.00,62.00
job4_m4_38446.json,53.00,53.00
job6_m3_38447.json,85.00,85.00
job4_m3_38448.json,55.00,55.00
job4_m4_38449.json,52.00,52.00
job6_m3_38450.json,89.00,89.00
job5_m3_38451.json,62.00,62.00
job4_m4_38452.json,58.00,58.00
job5_m3_38453.json,71.00,71.00
job6_m3_38454.json,106.00,106.00
job4_m3_38455.json,59.00,59.00
job6_m4_38456.json,75.00,75.00
job3_m4_38457.json,43.00,43.00
job5_m3_38458.json,72.00,72.00
job5_m4_38459.json,65.00,65.00
job3_m4_38460.json,46.00,46.00
job6_m3_38461.json,70.00,70.00
job4_m3_38462.json,53.00,53.00
job4_m4_38463.json,58.00,58.00
job4_m3_38464.json,57.00,57.00
job6_m4_38465.json,60.00,60.00
job4_m3_38466.json,60.00,60.00
job3_m4_38467.json,38.00,38.00
job6_m4_38468.json,72.00,72.00
job5_m3_38469.json,66.00,66.00
job4_m4_38470.json,55.00,55.00
job4_m4_38471.json,53.00,53.00
job3_m4_38472.json,55.00,55.00
job6_m3_38473.json,90.00,90.00
job6_m4_38474.json,72.00,72.00
job4_m3_38475.json,46.00,46.00
job4_m4_38476.json,64.00,64.00
job5_m3_38477.json,79.00,79.00
job6_m4_38478.json,69.00,69.00
job4_m4_38479.json,60.00,60.00
job6_m3_38480.json,94.00,94.00
job6_m4_38481.json,76.00,76.00
job3_m3_38482.json,35.00,35.00
job4_m4_38483.json,40.00,40.00
job4_m4_38484.json,49.00,49.00
job3_m3_38485.json,47.00,47.00
job3_m4_38486.json,54.00,54.00
job4_m3_38487.json,64.00,64.00
job5_m4_38488.json,48.00,48.00
job5_m3_38489.json,78.00,78.00
job5_m4_38490.json,54.00,54.00
job3_m4_38491.json,58.00,58.00
job4_m3_38492.json,73.00,73.00
job3_m3_38493.json,53.00,53.00
job3_m4_38494.json,40.00,40.00
job6_m4_38495.json,77.00,77.00
job6_m4_38496.json,67.00,67.00
job3_m3_38497.json,55.00,55.00
job6_m3_38498.json,85.00,85.00
job5_m4_38499.json,61.00,61.00
job4_m4_38500.json,57.00,57.00
job5_m3_38501.json,69.00,69.00
job4_m4_38502.json,61.00,61.00
job5_m3_38503.json,66.00,66.00
job6_m4_38504.json,70.00,70.00
job6_m3_38505.json,79.00,79.00
job5_m3_38506.json,76.00,76.00
job3_m3_38507.json,51.00,51.00
job4_m4_38508.json,50.00,50.00
job4_m3_38509.json,53.00,53.00
job3_m3_38510.json,39.00,39.00
job5_m4_38511.json,65.00,65.00
job4_m4_38512.json,49.00,49.00
job3_m3_38513.json,50.00,50.00
job6_m4_38514.json,67.00,67.00
job6_m3_38515.json,88.00,88.00
job5_m4_38516.json,60.00,60.00
job5_m4_38517.json,63.00,63.00
job5_m4_38518.json,67.00,67.00
job4_m4_38519.json,59.00,59.00
job3_m3_38520.json,44.00,44.00
job5_m3_38521.json,75.00,75.00
job5_m3_38522.json,68.00,68.00
job6_m4_38523.json,69.00,69.00
job6_m4_38524.json,77.00,77.00
job6_m4_38525.json,67.00,67.00
job6_m4_38526.json,70.00,70.00
job6_m3_38527.json,99.00,99.00
job4_m4_38528.json,58.00,58.00
job4_m4_38529.json,46.00,46.00
job5_m4_38530.json,60.00,60.00
job3_m3_38531.json,64.00,64.00
job3_m3_38532.json,36.00,36.00
job4_m4_38533.json,51.00,51.00
job5_m4_38534.json,60.00,60.00
job3_m3_38535.json,51.00,51.00
job4_m4_38536.json,54.00,54.00
job3_m3_38537.json,49.00,49.00
job6_m4_38538.json,66.00,66.00
job4_m4_38539.json,60.00,60.00
job4_m4_38540.json,66.00,66.00
job4_m4_38541.json,44.00,44.00
job5_m3_38542.json,79.00,79.00
job6_m4_38543.json,65.00,65.00
job6_m4_38544.json,60.00,60.00
job5_m3_38545.json,80.00,80.00
job5_m4_38546.json,60.00,60.00
job6_m3_38547.json,92.00,92.00
job3_m3_38548.json,52.00,52.00
job3_m3_38549.json,50.00,50.00
job5_m3_38550.json,75.00,75.00
job6_m3_38551.json,84.00,84.00
job5_m3_38552.json,79.00,79.00
job6_m3_38553.json,82.00,82.00
job4_m3_38554.json,62.00,62.00
job5_m4_38555.json,62.00,62.00
job6_m4_38556.json,69.00,69.00
job3_m3_38557.json,42.00,42.00
job4_m4_38558.json,52.00,52.00
job4_m4_38559.json,55.00,55.00
job4_m4_38560.json,60.00,60.00
job5_m4_38561.json,62.00,62.00
job5_m4_38562.json,65.00,65.00
job3_m4_38563.json,48.00,48.00
job6_m4_38564.json,68.00,68.00
job3_m3_38565.json,52.00,52.00
job5_m4_38566.json,57.00,57.00
job6_m3_38567.json,72.00,72.00
job5_m4_38568.json,58.00,58.00
job5_m3_38569.json,74.00,74.00
job5_m4_38570.json,55.00,55.00
job4_m4_38571.json,47.00,47.00
job3_m3_38572.json,58.00,58.00
job5_m4_38573.json,70.00,70.00
job5_m4_38574.json,58.00,58.00
job4_m3_38575.json,64.00,64.00
job3_m4_38576.json,53.00,53.00
job3_m4_38577.json,47.00,47.00
job4_m3_38578.json,47.00,47.00
job3_m3_38579.json,43.00,43.00
job4_m3_38580.json,64.00,64.00
job4_m4_38581.json,49.00,49.00
job4_m4_38582.json,48.00,48.00
job6_m3_38583.json,85.00,85.00
job5_m4_38584.json,52.00,52.00
job6_m3_38585.json,99.00,99.00
job5_m4_38586.json,69.00,69.00
job6_m3_38587.json,80.00,80.00
job5_m4_38588.json,55.00,55.00
job3_m3_38589.json,48.00,48.00
job3_m3_38590.json,55.00,55.00
job5_m3_38591.json,74.00,74.00
job6_m3_38592.json,90.00,90.00
job5_m3_38593.json,75.00,75.00
job6_m4_38594.json,70.00,70.00
job5_m3_38595.json,59.00,59.00
job6_m4_38596.json,74.00,74.00
job3_m3_38597.json,56.00,56.00
job4_m3_38598.json,64.00,64.00
job5_m3_38599.json,79.00,79.00
job4_m3_38600.json,58.00,58.00
job4_m3_38601.json,66.00,66.00
job4_m3_38602.json,58.00,58.00
job6_m3_38603.json,82.00,82.00
job3_m4_38604.json,40.00,40.00
job6_m4_38605.json,81.00,81.00
job4_m3_38606.json,65.00,65.00
job3_m3_38607.json,55.00,55.00
job4_m3_38608.json,61.00,61.00
job4_m4_38609.json,53.00,53.00
job4_m4_38610.json,67.00,67.00
job5_m3_38611.json,80.00,80.00
job6_m3_38612.json,85.00,85.00
job3_m4_38613.json,53.00,53.00
job6_m4_38614.json,65.00,65.00
job5_m3_38615.json,79.00,79.00
job4_m3_38616.json,61.00,61.00
job3_m4_38617.json,47.00,47.00
job6_m4_38618.json,68.00,68.00
job6_m4_38619.json,67.00,67.00
job3_m4_38620.json,52.00,52.00
job6_m3_38621.json,87.00,87.00
job6_m4_38622.json,78.00,78.00
job5_m3_38623.json,73.00,73.00
job3_m3_38624.json,56.00,56.00
job3_m3_38625.json,52.00,52.00
job4_m3_38626.json,64.00,64.00
job4_m3_38627.json,57.00,57.00
job3_m3_38628.json,52.00,52.00
job4_m3_38629.json,53.00,53.00
job5_m4_38630.json,69.00,69.00
job5_m4_38631.json,50.00,50.00
job5_m3_38632.json,84.00,84.00
job6_m3_38633.json,84.00,84.00
job5_m4_38634.json,60.00,60.00
job5_m4_38635.json,67.00,67.00
job6_m4_38636.json,69.00,69.00
job5_m4_38637.json,57.00,57.00
job3_m3_38638.json,55.00,55.00
job6_m4_38639.json,69.00,69.00
job5_m4_38640.json,58.00,58.00
job3_m4_38641.json,54.00,54.00
job4_m3_38642.json,57.00,57.00
job5_m4_38643.json,73.00,73.00
job6_m4_38644.json,76.00,76.00
job4_m3_38645.json,58.00,58.00
job3_m3_38646.json,57.00,57.00
job3_m4_38647.json,50.00,50.00
job6_m3_38648.json,95.00,95.00
job3_m3_38649.json,50.00,50.00
job4_m4_38650.json,62.00,62.00
job4_m3_38651.json,74.00,74.00
job3_m4_38652.json,56.00,56.00
job5_m4_38653.json,58.00,58.00
job6_m4_38654.json,70.00,70.00
job6_m4_38655.json,75.00,75.00
job3_m4_38656.json,56.00,56.00
job6_m4_38657.json,65.00,65.00
job4_m4_38658.json,55.00,55.00
job6_m3_38659.json,78.00,78.00
job5_m4_38660.json,58.00,58.00
job6_m4_38661.json,62.00,62.00
job5_m3_38662.json,71.00,71.00
job4_m4_38663.json,46.00,46.00
job4_m4_38664.json,53.00,53.00
job5_m3_38665.json,76.00,76.00
job6_m4_38666.json,57.00,57.00
job3_m4_38667.json,49.00,49.00
job5_m3_38668.json,66.00,66.00
job3_m4_38669.json,55.00,55.00
job3_m3_38670.json,36.00,36.00
job4_m4_38671.json,58.00,58.00
job6_m4_38672.json,62.00,62.00
job3_m3_38673.json,55.00,55.00
job5_m4_38674.json,56.00,56.00
job4_m4_38675.json,49.00,49.00
job4_m3_38676.json,64.00,64.00
job3_m4_38677.json,46.00,46.00
job4_m4_38678.json,51.00,51.00
job3_m4_38679.json,50.00,50.00
job4_m4_38680.json,36.00,36.00
job5_m4_38681.json,67.00,67.00
job3_m4_38682.json,47.00,47.00
job5_m4_38683.json,56.00,56.00
job4_m4_38684.json,39.00,39.00
job3_m4_38685.json,52.00,52.00
job3_m3_38686.json,59.00,59.00
job3_m3_38687.json,49.00,49.00
job6_m4_38688.json,73.00,73.00
job3_m4_38689.json,51.00,51.00
job6_m4_38690.json,72.00,72.00
job4_m4_38691.json,47.00,47.00
job3_m4_38692.json,42.00,42.00
job5_m4_38693.json,61.00,61.00
job3_m3_38694.json,57.00,57.00
job4_m4_38695.json,56.00,56.00
job5_m4_38696.json,58.00,58.00
job3_m4_38697.json,48.00,48.00
job6_m3_38698.json,93.00,93.00
job3_m3_38699.json,50.00,50.00
job3_m3_38700.json,51.00,51.00
job6_m4_38701.json,73.00,73.00
job4_m4_38702.json,54.00,54.00
job4_m3_38703.json,61.00,61.00
job6_m3_38704.json,76.00,76.00
job5_m4_38705.json,60.00,60.00
job3_m4_38706.json,54.00,54.00
job5_m3_38707.json,87.00,87.00
job5_m4_38708.json,57.00,57.00
job3_m4_38709.json,51.00,51.00
job3_m3_38710.json,54.00,54.00
job6_m4_38711.json,74.00,74.00
job3_m4_38712.json,41.00,41.00
job4_m4_38713.json,49.00,49.00
job4_m4_38714.json,56.00,56.00
job6_m4_38715.json,74.00,74.00
job4_m4_38716.json,53.00,53.00
job6_m3_38717.json,97.00,97.00
job4_m4_38718.json,54.00,54.00
job5_m4_38719.json,51.00,51.00
job3_m3_38720.json,49.00,49.00
job6_m4_38721.json,81.00,81.00
job4_m4_38722.json,49.00,49.00
job6_m4_38723.json,64.00,64.00
job3_m4_38724.json,56.00,56.00
job3_m4_38725.json,46.00,46.00
job4_m4_38726.json,57.00,57.00
job4_m3_38727.json,62.00,62.00
job5_m4_38728.json,52.00,52.00
job5_m3_38729.json,70.00,70.00
job5_m4_38730.json,59.00,59.00
job4_m3_38731.json,63.00,63.00
job6_m3_38732.json,80.00,80.00
job5_m4_38733.json,61.00,61.00
job6_m4_38734.json,67.00,67.00
job6_m3_38735.json,98.00,98.00
job5_m3_38736.json,82.00,82.00
job4_m4_38737.json,38.00,38.00
job4_m3_38738.json,62.00,62.00
job4_m4_38739.json,58.00,58.00
job5_m3_38740.json,71.00,71.00
job3_m3_38741.json,60.00,60.00
job3_m3_38742.json,52.00,52.00
job6_m4_38743.json,66.00,66.00
job3_m3_38744.json,51.00,51.00
job4_m4_38745.json,64.00,64.00
job4_m4_38746.json,51.00,51.00
job4_m4_38747.json,47.00,47.00
job5_m3_38748.json,60.00,60.00
job4_m3_38749.json,55.00,55.00
job6_m4_38750.json,73.00,73.00
job4_m4_38751.json,52.00,52.00
job4_m3_38752.json,52.00,52.00
job5_m4_38753.json,54.00,54.00
job5_m4_38754.json,62.00,62.00
job6_m3_38755.json,90.00,90.00
job6_m3_38756.json,85.00,85.00
job6_m3_38757.json,79.00,79.00
job5_m3_38758.json,73.00,73.00
job5_m3_38759.json,76.00,76.00
job4_m3_38760.json,63.00,63.00
job6_m4_38761.json,59.00,59.00
job5_m4_38762.json,59.00,59.00
job6_m3_38763.json,76.00,76.00
job6_m3_38764.json,83.00,83.00
job3_m3_38765.json,42.00,42.00
job6_m4_38766.json,63.00,63.00
job6_m3_38767.json,107.00,107.00
job6_m3_38768.json,96.00,96.00
job4_m4_38769.json,49.00,49.00
job6_m3_38770.json,78.00,78.00
job5_m4_38771.json,60.00,60.00
job4_m4_38772.json,46.00,46.00
job6_m3_38773.json,82.00,82.00
job5_m3_38774.json,70.00,70.00
job6_m3_38775.json,81.00,81.00
job5_m3_38776.json,71.00,71.00
job4_m3_38777.json,58.00,58.00
job6_m4_38778.json,65.00,65.00
job5_m4_38779.json,73.00,73.00
job5_m3_38780.json,87.00,87.00
job4_m3_38781.json,65.00,65.00
job3_m4_38782.json,50.00,50.00
job3_m3_38783.json,46.00,46.00
job5_m3_38784.json,83.00,83.00
job6_m3_38785.json,87.00,87.00
job3_m3_38786.json,52.00,52.00
job5_m4_38787.json,59.00,59.00
job5_m3_38788.json,86.00,86.00
job4_m4_38789.json,63.00,63.00
job4_m4_38790.json,50.00,50.00
job6_m3_38791.json,100.00,100.00
job4_m4_38792.json,57.00,57.00
job4_m4_38793.json,55.00,55.00
job4_m4_38794.json,54.00,54.00
job6_m4_38795.json,71.00,71.00
job6_m4_38796.json,77.00,77.00
job4_m4_38797.json,62.00,62.00
job5_m4_38798.json,49.00,49.00
job3_m3_38799.json,57.00,57.00
job3_m3_38800.json,40.00,40.00
job4_m4_38801.json,44.00,44.00
job3_m4_38802.json,45.00,45.00
job5_m3_38803.json,78.00,78.00
job5_m3_38804.json,63.00,63.00
job3_m3_38805.json,57.00,57.00
job5_m4_38806.json,52.00,52.00
job5_m3_38807.json,83.00,83.00
job3_m3_38808.json,49.00,49.00
job5_m4_38809.json,76.00,76.00
job6_m3_38810.json,81.00,81.00
job5_m3_38811.json,52.00,52.00
job3_m3_38812.json,52.00,52.00
job6_m4_38813.json,72.00,72.00
job5_m3_38814.json,63.00,63.00
job6_m3_38815.json,100.00,100.00
job3_m4_38816.json,48.00,48.00
job5_m4_38817.json,63.00,63.00
job5_m3_38818.json,64.00,64.00
job6_m4_38819.json,70.00,70.00
job6_m4_38820.json,67.00,67.00
job3_m3_38821.json,54.00,54.00
job6_m3_38822.json,85.00,85.00
job3_m3_38823.json,53.00,53.00
job3_m3_38824.json,43.00,43.00
job4_m4_38825.json,55.00,55.00
job4_m3_38826.json,50.00,50.00
job6_m3_38827.json,95.00,95.00
job6_m3_38828.json,88.00,88.00
job4_m3_38829.json,47.00,47.00
job6_m4_38830.json,75.00,75.00
job4_m3_38831.json,73.00,73.00
job6_m4_38832.json,75.00,75.00
job5_m3_38833.json,70.00,70.00
job5_m3_38834.json,80.00,80.00
job6_m3_38835.json,99.00,99.00
job5_m4_38836.json,56.00,56.00
job6_m4_38837.json,85.00,85.00
job5_m4_38838.json,68.00,68.00
job3_m3_38839.json,49.00,49.00
job4_m4_38840.json,48.00,48.00
job4_m3_38841.json,68.00,68.00
job3_m4_38842.json,51.00,51.00
job5_m4_38843.json,66.00,66.00
job4_m4_38844.json,54.00,54.00
job6_m3_38845.json,90.00,90.00
job3_m3_38846.json,58.00,58.00
job6_m4_38847.json,65.00,65.00
job6_m3_38848.json,64.00,64.00
job3_m4_38849.json,64.00,64.00
job6_m4_38850.json,81.00,81.00
job5_m3_38851.json,70.00,70.00
job5_m3_38852.json,77.00,77.00
job3_m4_38853.json,51.00,51.00
job5_m3_38854.json,77.00,77.00
job6_m4_38855.json,61.00,61.00
job4_m4_38856.json,50.00,50.00
job5_m4_38857.json,67.00,67.00
job4_m4_38858.json,56.00,56.00
job5_m4_38859.json,65.00,65.00
job3_m4_38860.json,45.00,45.00
job3_m4_38861.json,36.00,36.00
job4_m3_38862.json,63.00,63.00
job4_m4_38863.json,47.00,47.00
job3_m3_38864.json,39.00,39.00
job4_m3_38865.json,55.00,55.00
job4_m3_38866.json,62.00,62.00
job4_m4_38867.json,52.00,52.00
job6_m4_38868.json,59.00,59.00
job3_m3_38869.json,40.00,40.00
job3_m4_38870.json,52.00,52.00
job4_m3_38871.json,53.00,53.00
job6_m3_38872.json,92.00,92.00
job4_m3_38873.json,60.00,60.00
job5_m3_38874.json,59.00,59.00
job5_m3_38875.json,72.00,72.00
job6_m3_38876.json,87.00,87.00
job6_m4_38877.json,68.00,68.00
job4_m4_38878.json,38.00,38.00
job4_m3_38879.json,64.00,64.00
job5_m3_38880.json,67.00,67.00
job3_m3_38881.json,37.00,37.00
job6_m3_38882.json,81.00,81.00
job3_m4_38883.json,25.00,25.00
job4_m3_38884.json,67.00,67.00
job3_m3_38885.json,41.00,41.00
job6_m4_38886.json,67.00,67.00
job3_m4_38887.json,57.00,57.00
job3_m4_38888.json,48.00,48.00
job5_m3_38889.json,67.00,67.00
job6_m4_38890.json,74.00,74.00
job3_m4_38891.json,50.00,50.00
job3_m4_38892.json,51.00,51.00
job3_m3_38893.json,38.00,38.00
job4_m4_38894.json,60.00,60.00
job3_m3_38895.json,56.00,56.00
job4_m3_38896.json,55.00,55.00
job6_m4_38897.json,75.00,75.00
job3_m4_38898.json,52.00,52.00
job5_m4_38899.json,68.00,68.00
job4_m4_38900.json,56.00,56.00
job6_m4_38901.json,70.00,70.00
job3_m4_38902.json,41.00,41.00
job3_m3_38903.json,51.00,51.00
job6_m3_38904.json,81.00,81.00
job3_m3_38905.json,56.00,56.00
job3_m3_38906.json,56.00,56.00
job4_m3_38907.json,61.00,61.00
job4_m4_38908.json,55.00,55.00
job6_m4_38909.json,67.00,67.00
job3_m3_38910.json,54.00,54.00
job3_m3_38911.json,52.00,52.00
job6_m4_38912.json,76.00,76.00
job4_m3_38913.json,62.00,62.00
job6_m3_38914.json,82.00,82.00
job6_m4_38915.json,72.00,72.00
job4_m3_38916.json,65.00,65.00
job4_m4_38917.json,51.00,51.00
job5_m4_38918.json,60.00,60.00
job4_m4_38919.json,50.00,50.00
job4_m3_38920.json,71.00,71.00
job5_m3_38921.json,70.00,70.00
job5_m4_38922.json,59.00,59.00
job6_m4_38923.json,70.00,70.00
job6_m4_38924.json,77.00,77.00
job4_m3_38925.json,66.00,66.00
job3_m3_38926.json,58.00,58.00
job4_m3_38927.json,61.00,61.00
job6_m4_38928.json,61.00,61.00
job4_m3_38929.json,56.00,56.00
job4_m3_38930.json,68.00,68.00
job3_m4_38931.json,47.00,47.00
job5_m4_38932.json,55.00,55.00
job4_m4_38933.json,44.00,44.00
job5_m3_38934.json,78.00,78.00
job4_m3_38935.json,64.00,64.00
job3_m4_38936.json,49.00,49.00
job4_m3_38937.json,60.00,60.00
job4_m4_38938.json,42.00,42.00
job3_m4_38939.json,46.00,46.00
job4_m4_38940.json,56.00,56.00
job6_m3_38941.json,106.00,106.00
job3_m4_38942.json,51.00,51.00
job3_m4_38943.json,38.00,38.00
job3_m3_38944.json,51.00,51.00
job6_m4_38945.json,61.00,61.00
job5_m4_38946.json,62.00,62.00
job4_m3_38947.json,63.00,63.00
job5_m3_38948.json,84.00,84.00
job6_m4_38949.json,76.00,76.00
job4_m4_38950.json,56.00,56.00
job6_m4_38951.json,78.00,78.00
job6_m3_38952.json,90.00,90.00
job3_m3_38953.json,56.00,56.00
job6_m3_38954.json,100.00,100.00
job5_m3_38955.json,77.00,77.00
job3_m4_38956.json,53.00,53.00
job4_m4_38957.json,52.00,52.00
job4_m3_38958.json,60.00,60.00
job3_m3_38959.json,54.00,54.00
job3_m3_38960.json,39.00,39.00
job4_m4_38961.json,57.00,57.00
job5_m3_38962.json,79.00,79.00
job6_m3_38963.json,98.00,98.00
job3_m4_38964.json,49.00,49.00
job5_m4_38965.json,56.00,56.00
job3_m3_38966.json,44.00,44.00
job6_m3_38967.json,85.00,85.00
job5_m4_38968.json,67.00,67.00
job6_m3_38969.json,89.00,89.00
job3_m3_38970.json,61.00,61.00
job5_m4_38971.json,65.00,65.00
job4_m3_38972.json,60.00,60.00
job5_m4_38973.json,56.00,56.00
job5_m4_38974.json,59.00,59.00
job3_m4_38975.json,49.00,49.00
job6_m4_38976.json,67.00,67.00
job6_m4_38977.json,68.00,68.00
job6_m4_38978.json,67.00,67.00
job3_m4_38979.json,41.00,41.00
job4_m3_38980.json,63.00,63.00
job4_m3_38981.json,64.00,64.00
job4_m3_38982.json,55.00,55.00
job3_m4_38983.json,49.00,49.00
